"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","22-SAB24.EDNA.001-COI-Micr-1",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"11229","22-SAB24.EDNA.075-COI-Dorv-9",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Dorvillea_kastjani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130006,"urn:lsid:marinespecies.org:taxname:130006","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Dorvillea"
"11230","22-SAB24.EDNA.075-COI-Dorv-10",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Dorvillea_kastjani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130006,"urn:lsid:marinespecies.org:taxname:130006","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Dorvillea"
"11231","22-SAB24.EDNA.075-COI-Sola-11",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Solaster_endeca",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124160,"urn:lsid:marinespecies.org:taxname:124160","Animalia","Echinodermata","Asteroidea","Valvatida","Solasteridae","Solaster"
"11232","22-SAB24.EDNA.075-COI-Micr-12",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Micromonas_pusilla",5534,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"11233","22-SAB24.EDNA.075-COI-Micr-13",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"11234","22-SAB24.EDNA.075-COI-Micr-14",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"11235","22-SAB24.EDNA.075-COI-Micr-15",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"11236","22-SAB24.EDNA.075-COI-Poly-16",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Polyphysia_crassa",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130977,"urn:lsid:marinespecies.org:taxname:130977","Animalia","Annelida","Polychaeta",NA,"Scalibregmatidae","Polyphysia"
"11237","22-SAB24.EDNA.075-COI-Prim-17",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Primnoa_pacifica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,286539,"urn:lsid:marinespecies.org:taxname:286539","Animalia","Cnidaria","Octocorallia","Scleralcyonacea","Primnoidae","Primnoa"
"11238","22-SAB24.EDNA.075-COI-Pseu-18",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pseudocalanus_minutus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104517,"urn:lsid:marinespecies.org:taxname:104517","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"11239","22-SAB24.EDNA.075-COI-Ophi-19",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Ophiura_sarsii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124934,"urn:lsid:marinespecies.org:taxname:124934","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiura"
"11240","22-SAB24.EDNA.075-COI-Ophi-20",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Ophiura_sarsii",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124934,"urn:lsid:marinespecies.org:taxname:124934","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiura"
"11241","22-SAB24.EDNA.075-COI-Gorg-21",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Gorgonocephalus_arcticus",10,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,124966,"urn:lsid:marinespecies.org:taxname:124966","Animalia","Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus"
"11242","22-SAB24.EDNA.075-COI-Gorg-22",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Gorgonocephalus_arcticus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124966,"urn:lsid:marinespecies.org:taxname:124966","Animalia","Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus"
"11243","22-SAB24.EDNA.075-COI-Gorg-23",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Gorgonocephalus_arcticus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124966,"urn:lsid:marinespecies.org:taxname:124966","Animalia","Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus"
"11244","22-SAB24.EDNA.075-COI-Gorg-24",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Gorgonocephalus_arcticus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124966,"urn:lsid:marinespecies.org:taxname:124966","Animalia","Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus"
"11245","22-SAB24.EDNA.075-COI-Ecty-25",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Ectyonopsis_pluridentata",52,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,169398,"urn:lsid:marinespecies.org:taxname:169398","Animalia","Porifera","Demospongiae","Poecilosclerida","Myxillidae","Ectyonopsis"
"11246","22-SAB24.EDNA.075-COI-Ophi-26",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Ophiopholis_aculeata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,125125,"urn:lsid:marinespecies.org:taxname:125125","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Ophiopholidae","Ophiopholis"
"11247","22-SAB24.EDNA.075-COI-Halo-27",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Halocynthia_pyriformis",13,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,103828,"urn:lsid:marinespecies.org:taxname:103828","Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Halocynthia"
"11248","22-SAB24.EDNA.075-COI-Aste-28",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Asterocheres_lilljeborgi",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,135708,"urn:lsid:marinespecies.org:taxname:135708","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Asterocheridae","Asterocheres"
"11249","22-SAB24.EDNA.075-COI-Cala-29",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Calanus_finmarchicus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104464,"urn:lsid:marinespecies.org:taxname:104464","Animalia","Arthropoda","Copepoda","Calanoida","Calanidae","Calanus"
"11250","22-SAB24.EDNA.075-COI-Cala-30",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Calanus_finmarchicus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104464,"urn:lsid:marinespecies.org:taxname:104464","Animalia","Arthropoda","Copepoda","Calanoida","Calanidae","Calanus"
"11251","22-SAB24.EDNA.075-COI-Cala-31",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Calanus_finmarchicus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104464,"urn:lsid:marinespecies.org:taxname:104464","Animalia","Arthropoda","Copepoda","Calanoida","Calanidae","Calanus"
"11252","22-SAB24.EDNA.075-COI-Cala-32",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Calanus_finmarchicus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104464,"urn:lsid:marinespecies.org:taxname:104464","Animalia","Arthropoda","Copepoda","Calanoida","Calanidae","Calanus"
"11253","22-SAB24.EDNA.075-COI-Cent-33",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"11254","22-SAB24.EDNA.075-COI-Thel-34",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Thelepus_cincinnatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"11255","22-SAB24.EDNA.075-COI-Pseu-35",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"11256","22-SAB24.EDNA.075-COI-Pter-36",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"11257","22-SAB24.EDNA.075-COI-Yold-37",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Yoldiella_frigida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,141997,"urn:lsid:marinespecies.org:taxname:141997","Animalia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldiella"
"11258","22-SAB24.EDNA.075-COI-Phol-38",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"11259","22-SAB24.EDNA.075-COI-Phol-39",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"11260","22-SAB24.EDNA.075-COI-Thel-40",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Thelepus_cincinnatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"11261","22-SAB24.EDNA.075-COI-Thel-41",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Thelepus_cincinnatus",178,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"11262","22-SAB24.EDNA.075-COI-Laon-42",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Laonice_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,131128,"urn:lsid:marinespecies.org:taxname:131128","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Laonice"
"11263","22-SAB24.EDNA.075-COI-Pseu-43",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Pseudocalanus_acuspes",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104514,"urn:lsid:marinespecies.org:taxname:104514","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"11264","22-SAB24.EDNA.075-COI-Para-44",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
"11265","22-SAB24.EDNA.075-COI-Aste-45",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Asterocheres_lilljeborgi",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,135708,"urn:lsid:marinespecies.org:taxname:135708","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Asterocheridae","Asterocheres"
"11266","22-SAB24.EDNA.075-COI-Dend-46",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Dendrobeania_murrayana",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,111174,"urn:lsid:marinespecies.org:taxname:111174","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Dendrobeania"
"11267","22-SAB24.EDNA.075-COI-Cent-47",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"11268","22-SAB24.EDNA.075-COI-Cent-48",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"11269","22-SAB24.EDNA.075-COI-Cent-49",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"11270","22-SAB24.EDNA.075-COI-Psol-50",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Psolus_phantapus",228,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,124710,"urn:lsid:marinespecies.org:taxname:124710","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae","Psolus"
"11271","22-SAB24.EDNA.075-COI-Ster-51",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Sternaspis_scutata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,131242,"urn:lsid:marinespecies.org:taxname:131242","Animalia","Annelida","Polychaeta","Terebellida","Sternaspidae","Sternaspis"
"11272","22-SAB24.EDNA.075-COI-Stro-52",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Strongylocentrotus_pallidus",48,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",89,89,"en",8,2024,124324,"urn:lsid:marinespecies.org:taxname:124324","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"11273","22-SAB24.EDNA.075-COI-Stro-53",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Strongylocentrotus_droebachiensis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,124321,"urn:lsid:marinespecies.org:taxname:124321","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"11274","22-SAB24.EDNA.075-COI-Molp-54",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Molpadia_intermedia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,529545,"urn:lsid:marinespecies.org:taxname:529545","Animalia","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia"
"11275","22-SAB24.EDNA.075-COI-Oith-55",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Oithona_similis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,106656,"urn:lsid:marinespecies.org:taxname:106656","Animalia","Arthropoda","Copepoda","Cyclopoida","Oithonidae","Oithona"
"11276","22-SAB24.EDNA.075-COI-Glyc-56",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"11277","22-SAB24.EDNA.075-COI-Glyc-57",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"11278","22-SAB24.EDNA.075-COI-Phac-58",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Phacellophora_camtschatica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,135309,"urn:lsid:marinespecies.org:taxname:135309","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Phacellophoridae","Phacellophora"
