"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"7151","22-SAB24.EDNA.061-12S-Bala-87",NA,"SAB24.EDNA.061",2024-08-14,45.84383,-59.5824,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",63,63,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7152","22-SAB24.EDNA.007-12S-Bala-90",NA,"SAB24.EDNA.007",2024-08-08,46.03671,-58.9744,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_20","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",135,135,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7153","22-SAB24.EDNA.061-12S-Bala-88",NA,"SAB24.EDNA.061",2024-08-14,45.84383,-59.5824,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",63,63,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7154","22-SAB24.EDNA.077-12S-Bala-90",NA,"SAB24.EDNA.077",2024-08-16,45.86279,-59.2751,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",90,90,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7155","22-SAB24.EDNA.061-12S-Bala-90",NA,"SAB24.EDNA.061",2024-08-14,45.84383,-59.5824,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",63,63,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7156","22-AZMP2024.EDNA.006-12S-Bala-88",NA,"AZMP2024.EDNA.006",2024-10-06,41.86657,-65.35,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7157","22-AZMP2024.EDNA.006-12S-Bala-92",NA,"AZMP2024.EDNA.006",2024-10-06,41.86657,-65.35,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7158","22-SAB24.EDNA.048-12S-Bala-91",NA,"SAB24.EDNA.048",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7159","22-AZMP2024.EDNA.006-12S-Bala-91",NA,"AZMP2024.EDNA.006",2024-10-06,41.86657,-65.35,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7160","22-SAB24.EDNA.048-12S-Bala-93",NA,"SAB24.EDNA.048",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7161","22-AZMP2024.EDNA.005-12S-Bala-86",NA,"AZMP2024.EDNA.005",2024-10-06,41.86657,-65.35,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7162","22-SAB24.EDNA.060-12S-Bala-88",NA,"SAB24.EDNA.060",2024-08-14,45.89263,-59.5791,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7163","22-AZMP2024.EDNA.005-12S-Bala-87",NA,"AZMP2024.EDNA.005",2024-10-06,41.86657,-65.35,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_07","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1890,1890,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7164","22-SAB24.EDNA.047-12S-Bala-86",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7165","22-SAB24.EDNA.060-12S-Bala-91",NA,"SAB24.EDNA.060",2024-08-14,45.89263,-59.5791,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7166","22-SAB24.EDNA.005-12S-Bala-86",NA,"SAB24.EDNA.005",2024-08-08,45.98929,-58.8898,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_21","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",96.8,96.8,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7167","22-SAB24.EDNA.047-12S-Bala-91",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7168","22-SAB24.EDNA.047-12S-Bala-90",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7169","22-SAB24.EDNA.047-12S-Bala-92",NA,"SAB24.EDNA.047",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7170","22-AZMP2024.EDNA.002-12S-Bala-86",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7171","22-AZMP2024.EDNA.059-12S-Bala-92",NA,"AZMP2024.EDNA.059",2024-10-21,46.2166,-59.1948,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",84,84,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7172","22-AZMP2024.EDNA.002-12S-Bala-87",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7173","22-SAB24.EDNA.059-12S-Bala-86",NA,"SAB24.EDNA.059",2024-08-14,45.89263,-59.5791,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7174","22-SAB24.EDNA.075-12S-Bala-91",NA,"SAB24.EDNA.075",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7175","22-AZMP2024.EDNA.040-12S-Bala-92",NA,"AZMP2024.EDNA.040",2024-10-15,43.88835,-58.9536,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","GUL_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",1771,1771,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7176","22-AZMP2024.EDNA.002-12S-Bala-92",NA,"AZMP2024.EDNA.002",2024-10-05,42.13538,-65.5101,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7177","22-SAB24.EDNA.046-12S-Bala-90",NA,"SAB24.EDNA.046",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",34,34,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7178","22-AZMP2024.EDNA.058-12S-Bala-91",NA,"AZMP2024.EDNA.058",2024-10-21,46.2166,-59.1948,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_03","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",84,84,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7179","22-SAB24.EDNA.074-12S-Bala-88",NA,"SAB24.EDNA.074",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7180","22-SAB24.EDNA.018-12S-Bala-91",NA,"SAB24.EDNA.018",2024-08-09,46.05632,-59.4121,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7181","22-SAB24.EDNA.058-12S-Bala-88",NA,"SAB24.EDNA.058",2024-08-14,45.89263,-59.5791,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_9","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",58,58,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7182","22-SAB24.EDNA.074-12S-Bala-90",NA,"SAB24.EDNA.074",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7183","22-SAB24.EDNA.074-12S-Bala-91",NA,"SAB24.EDNA.074",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7184","22-AZMP2024.EDNA.001-12S-Bala-88",NA,"AZMP2024.EDNA.001",2024-10-05,42.13538,-65.5101,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","BBL_05","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",180,180,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7185","22-SAB24.EDNA.017-12S-Bala-87",NA,"SAB24.EDNA.017",2024-08-09,46.05632,-59.4121,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7186","22-SAB24.EDNA.045-12S-Bala-90",NA,"SAB24.EDNA.045",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7187","22-AZMP2024.EDNA.057-12S-Bala-91",NA,"AZMP2024.EDNA.057",2024-10-21,46.30005,-59.0645,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7188","22-SAB24.EDNA.045-12S-Bala-93",NA,"SAB24.EDNA.045",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7189","22-SAB24.EDNA.017-12S-Bala-91",NA,"SAB24.EDNA.017",2024-08-09,46.05632,-59.4121,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_07","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",66.7,66.7,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7190","22-AZMP2024.EDNA.056-12S-Bala-86",NA,"AZMP2024.EDNA.056",2024-10-21,46.30005,-59.0645,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_04","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",150,150,"en",10,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7191","22-SAB24.EDNA.073-12S-Bala-90",NA,"SAB24.EDNA.073",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7192","22-SAB24.EDNA.044-12S-Bala-86",NA,"SAB24.EDNA.044",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7193","22-SAB24.EDNA.073-12S-Bala-92",NA,"SAB24.EDNA.073",2024-08-16,45.85358,-59.43378,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_5","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",89,89,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7194","22-SAB24.EDNA.057-12S-Bala-90",NA,"SAB24.EDNA.057",2024-08-14,45.89205,-59.5834,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7195","22-SAB24.EDNA.044-12S-Bala-90",NA,"SAB24.EDNA.044",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7196","22-SAB24.EDNA.044-12S-Bala-91",NA,"SAB24.EDNA.044",2024-08-14,45.90094,-59.6065,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_4","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",60,60,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
"7197","22-SAB24.EDNA.057-12S-Bala-93",NA,"SAB24.EDNA.057",2024-08-14,45.89205,-59.5834,"Balaenoptera acutorostrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_6","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52,52,"en",8,2024,137087,"urn:lsid:marinespecies.org:taxname:137087","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera"
